SampleNum,rightpArc,rightMDLFang,rightMDLFspl,rightTPC,leftpArc,leftMDLFang,leftMDLFspl,leftTPC
1880,16.157198,11.58333333,5.55624,21.216746,11.97148,15.83333333,12.25,3.25
1881,8.5,9.633013,7.416666667,16.962126,11.467259,14.66666667,20.16666667,3.666666667
1882,12.5,7.833333333,19.89984,10.454711,17.58333333,5.833333333,15.25,3.25
1883,14.320214,9.633013,20,8.833333333,19.58333333,3,16.33333333,17.526123
1884,14.91666667,12.91666667,18.202943,14.16666667,5.833333333,21.16666667,6.25,20.83333333
1885,17.75,7.333333333,13.381473,17.989276,18.33333333,10.33333333,15.779374,13.58333333
1886,9.25,16.365845,19.33333333,15.987451,5.203627,7.5,13.58333333,11.25
1887,20.274811,16.962126,7.416666667,17.91666667,10.454711,15.336413,4.75,10.5
1888,17.83333333,12.765229,10.369838,8.416666667,17.989276,4.75,4.333333333,11.41666667
1889,11.58333333,18.654688,19.83333333,15.08333333,12.58333333,20.83333333,18.16666667,4.833333333
1890,3.333333333,21.819644,15.336413,12.08333333,5.75,13.895847,6.561031,11.41666667
1891,11.467259,5.666666667,10.172256,7.833333333,20.83333333,14.25,14.58333333,8.416666667
1892,20.157768,21,11.75,17.795003,7,7.333333333,5.083333333,11.552133
1893,15.66666667,8.784166,7.407027,6.583333333,18.16666667,14.75,11.467259,12.83333333
1894,18.83333333,16.940109,19.207734,20,6.916666667,11.053844,17,12.08333333
1895,5.666666667,7.365959,15.66666667,12.33333333,7.416666667,7,3.416666667,17.58333333
1896,11.17488,9.759297,16.940109,17.717773,17.569815,11.787702,5.833333333,19.58333333
1897,16.75,5.416666667,10.25,15.987451,7.666666667,5.203627,13.83333333,7.355007
1898,13.5,18.654688,11.053844,5.083333333,8.25,15.730663,19,7.416666667
1899,6.166666667,10.66666667,18.339265,9.666666667,11.053844,5.166666667,19.207734,10.33333333
1900,18.83333333,10.58333333,19.204882,16.349418,16.888204,15.33333333,5.916666667,9.666666667
1901,18.58333333,18.58333333,5.55624,11.286675,5.189368,16.75,7.5,8.25
1902,8.5,17.58333333,12.91666667,10.369838,11.053844,17.795003,7.166666667,7.416666667
1903,10.58333333,14.511749,7.768879,9.583504,20.16666667,14.75,13.58333333,8.784166
1904,12.91666667,10.369838,6.666666667,21.819644,7.70819,17.989276,10.454711,11.25
1905,14.66666667,18.832648,11.229066,7.833333333,6.916666667,7.666666667,20,15.730663
1906,6.666666667,9.633013,7.583333333,15.08333333,11.91666667,13.663586,17.41666667,6.561031
1907,9.75,9.333333333,16.124914,13.75,19.41666667,15.41666667,16.365845,16.124914
1908,17.75,7.013347,9.833333333,16.33333333,6,15.16666667,19.33333333,8
1909,9.572781,15.58333333,11.33333333,19.83333333,16.08333333,18.58333333,15.987451,11.97148
1910,15.5,6.416666667,15.336413,9.58955,10.58333333,11.229066,9.5,14.906456
1911,3.916666667,7.833333333,11.5,11.552133,12.41666667,6.25,18.090691,16.157198
1912,7.013347,19.41666667,5.660848,10.91666667,3.583333333,14.25,10.25,21.16666667
1913,7.013347,6.5,13.895847,13.33333333,16.58333333,17.989276,15.029774,10.33333333
1914,17.235911,3.583333333,18.654688,8.75,10.66666667,21.819644,7.013347,17.137577
1915,7.5,9.75,20.41666667,9,11.552133,18.58333333,14.117955,10.41666667
1916,5.832762,13.08333333,6.916666667,11.5,14.75,7.75,9.25,15.58333333
1917,15.029774,9.083333333,20.33333333,10.41666667,3.666666667,6,5.5,9.583504
1918,14.75,13.5,9,8.833333333,21.819644,15.747091,9.416666667,3.333333333
1919,4.416666667,8.25,18.654688,15.336413,3.666666667,9.58955,13.33333333,10.104266
1920,9.333333333,20.274811,18.339265,10.369838,18.16666667,16.365845,5.660848,3.916666667
1921,6.5,6.5,12.25,7.100387,9.759297,8.488478,17.569815,16.157198
1922,19.207734,7.25,17.58333333,5.25,12.075062,19.66666667,17.58333333,13.08333333
1923,5.75,7.166666667,15.730663,4.916666667,5.5,10.33333333,7.365959,19.58333333
1924,18.16666667,11.25,17.569815,5,13.430869,7.166666667,5.25,20.58333333
1925,20.157768,12.5,12.83333333,7.401893,12,18.832648,17.717773,15.747091
1926,19.33333333,14.320214,17.556696,21.216746,4.75,5.083333333,9.333333333,3.25
1927,20.877823,10.369838,10.369838,18.58333333,8.833333333,17.83333333,9.25,15
1928,17.235911,4.25,15,16.888204,8.166666667,3.416666667,14.233059,13.58333333
1929,12.16666667,4.416666667,13.381473,16.124914,7.407027,9.833333333,14.511749,19.204882
1930,17.137577,12.59263,4.75,5.5,4.083333333,11.17488,14.320214,6
1931,18.66666667,18.08333333,11.053844,16.962126,7.333333333,3.833333333,20.877823,7.75
1932,14.58333333,20.66666667,7.25,13.663586,15.08333333,11,16.940109,20.157768
1933,12.765229,14.83333333,11.333675,20.08333333,15.83333333,5.819644,15.730663,10.16666667
1934,16.08333333,9.436344,16.940109,18.654688,13.91666667,12.33333333,14.5,21.222792
1935,5.666666667,18.339265,14.58333333,14.75,6.416666667,9.833333333,6,17.235911
1936,9.436344,19.66666667,19.25,20.41666667,16.33333333,9.916666667,9.75,9.416666667
1937,7.666666667,9,18.654688,16.41666667,8.416666667,9.759297,11.16666667,8.416666667
1938,19.89984,10.369838,11.75,14.08333333,11.83333333,15.393908,14.58333333,7.5
1939,12.59263,11.41666667,14.117955,8.583333333,5.75,18.654688,13.33333333,9.083333333
1940,13.58333333,14.33333333,11.66666667,10.172256,7.013347,17.556696,16.349418,11.41666667
1941,9.916666667,8.416666667,13.58333333,5.583333333,12,10.91666667,15.987451,10.16666667
1942,19.5,14.66666667,20.41666667,11.5,9.572781,17.526123,10.58333333,12.08333333
1943,10.41666667,14.16666667,20.83333333,12.5,17.75,15.41666667,11.91666667,12.5
1944,16.349418,20.41666667,14,6.416666667,17.83333333,16.58333333,6.25,19.41666667
1945,10.33333333,3.333333333,14.33333333,4.583333333,14.963951,11.16666667,13,8.75
1946,5.333333333,4.333333333,5,12.59263,16.888204,7.70819,18.66666667,11.787702
1947,9.666666667,14.83333333,11.229066,16.157198,14.08333333,11.66666667,13.5,10.5
1948,20.274811,3.916666667,13.66666667,18.33333333,15.336413,7.166666667,18.33333333,12.25
1949,10.41666667,13.5,4.333333333,7.70819,14.58333333,15,15,21.216746
1950,6.25,11.75,17.556696,6.666666667,15.730663,5.916666667,19.33333333,5.819644
1951,19.83333333,12.765229,16.75,5.416666667,15.16666667,9.583333333,20.25,18.16666667
1952,15.25,15.16666667,15.336413,7.833333333,11.787702,17,14.963951,10.33333333
1953,12.075062,14.75,13.58333333,7.333333333,9.166666667,18.33333333,17.717773,17.717773
1954,11.16666667,11.66666667,11.97148,9.58955,13.83333333,19.58333333,10,19.58333333
1955,10.91666667,17.235911,12.83333333,17.717773,19.83333333,17.603239,21.222792,19.33333333
1956,6.166666667,8.488478,9.5,17.83333333,7.100387,9.166666667,9.436344,19.41666667
1957,16.33333333,11,4.083333333,7.166666667,17.41666667,19.33333333,20.66666667,17.75
1958,7.768879,13.506958,11.83333333,3,7.013347,19.41666667,10.75,14.511749
1959,9.25,6.666666667,7.70819,9.916666667,13.506958,15.08333333,17.795003,7.013347
1960,17.115902,5,13.381473,17.989276,4.583333333,16.124914,9.833333333,21.41666667
1961,19.83333333,8.5,5.189368,15.83333333,18.339265,16.962126,11.229066,9.666666667
1962,15.5,12.91666667,14.66666667,7.416666667,21.819644,11.66666667,13,3.083333333
1963,10.16666667,13.91666667,10,13.33333333,11.053844,12.452886,13.895847,16.08333333
1964,11.787702,20.274811,7.666666667,15.336413,3.25,12.452886,3.666666667,5.416666667
1965,6.561031,6.561031,18.5,10.25,13.663586,10.83333333,20.274811,20.274811
1966,5.189368,5.083333333,11.97148,11.58333333,10.75,16.41666667,13.83333333,20.877823
1967,17.137577,12.33333333,5.916666667,21.819644,4.666666667,20.25,3.583333333,4.666666667
1968,20.83333333,7.333333333,13.895847,11.83333333,20.25,11.333675,14.58333333,16.41666667
1969,20.08333333,6,15.779374,19.5,6,17.795003,15.25,4.583333333
1970,12.33333333,7.833333333,15.393908,12.59263,13.83333333,17,16.888204,13.08333333
1971,8,8,10.83333333,15.393908,11.467259,9.916666667,7.100387,3.833333333
1972,7.25,10.41666667,18.33333333,7.166666667,6.561031,17.75,19.66666667,15.33333333
1973,9.436344,7.333333333,5.5,7.75,6.583333333,14.91666667,12,16.75
1974,14.08333333,10.25,9.916666667,19.89984,17.115902,5.833333333,10.91666667,14.25
1975,17.75,6,9,10.172256,21.222792,19.83333333,19.25,10.66666667
1976,7.25,10.58333333,11.41666667,7.833333333,15.33333333,7.333333333,12.33333333,16.58333333
1977,19.25,3.333333333,14.117955,17,20.274811,13.08333333,19.58333333,5.5
1978,5.75,5.819644,5.833333333,12.765229,15.41666667,13.58333333,16.940109,11.180355
1979,4.333333333,10.41666667,3.666666667,7.532968,16.75,14.511749,8.25,20.25
1980,9.916666667,14.963951,11.16666667,16.58333333,9.166666667,5.583333333,8.416666667,20
1981,9.666666667,18.83333333,6.916666667,12.765229,9.166666667,11.552133,11.33333333,8.166666667
1982,12.765229,15.747091,14.963951,3.583333333,10.91666667,4.25,10.369838,10.75
1983,8.75,18.090691,19.41666667,10.66666667,11.286675,14.511749,13.895847,8
1984,16.940109,13,3.083333333,8.75,21.41666667,9.166666667,11.41666667,15.987451
1985,18.090691,5.55624,14,13.381473,3.25,6.666666667,9.583504,18.16666667
1986,18.832648,4.25,15.83333333,12.075062,16.75,5.819644,18.16666667,12.16666667
1987,18.654688,7.532968,10.66666667,9.166666667,14.75,12.075062,16.75,13.66666667
1988,7.75,11,9.75,5.833333333,20,18.83333333,15.336413,19.89984
1989,7.166666667,5.55624,16.940109,7.333333333,12.08333333,5.833333333,9.916666667,16.157198
1990,20.877823,20.16666667,7.583333333,18.832648,10.454711,16.888204,7,16.962126
1991,5.25,14.320214,11.787702,12.91666667,20.33333333,11.75,16.41666667,18.08333333
1992,17.526123,15,14.58333333,10.172256,9.572781,11.58333333,7.75,7.833333333
1993,8.5,18.08333333,18.090691,15.83333333,20.157768,20.66666667,13,4.833333333
1994,4.333333333,5.55624,20.75,19.58333333,17.569815,5.487793,19.5,16.365845
1995,9.416666667,19.207164,17.795003,9.333333333,20.08333333,15.58333333,3.583333333,17.235911
1996,6.916666667,9.436344,19.89984,4.416666667,7.833333333,12.33333333,11.552133,16.349418
1997,14,13,5.833333333,19,17.75,14.511749,9.633013,9.416666667
1998,17.58333333,12.25,5.166666667,5.916666667,15.987451,17.91666667,16.157198,20.83333333
1999,12.91666667,17.91666667,16.940109,17.526123,14.25,19.08333333,10.66666667,9.916666667
2000,7.75,4.083333333,12.25,16.888204,10.172256,11.467259,10.369838,17.115902
2001,17.115902,16.58333333,7.5,13.75,14.08333333,18.08333333,7.166666667,14.963951
2002,11.83333333,5.166666667,6.666666667,14.320214,7.768879,6.416666667,12,12.075062
2003,6.25,19.89984,13.430869,9.58955,9.416666667,6.25,11.552133,16.75
2004,11.75,7.833333333,17.58333333,20.58333333,7.75,14.963951,7.75,16.75
2005,3.833333333,5.583333333,7.100387,13.08333333,5.333333333,14.08333333,14.117955,11.25
2006,6.25,21.222792,13.506958,10.33333333,16.349418,15.5,5.75,7.5
2007,18.5,8.416666667,10,9.333333333,18.08333333,8.833333333,15.16666667,10.75
2008,17.235911,20.58333333,17.58333333,12.25,14.16666667,17,13.33333333,10.83333333
2009,7.853524,7.365959,15.41666667,20.41666667,14.320214,17.58333333,13.66666667,5.416666667
2010,7.401893,7.401893,18.339265,16.349418,12.58333333,17.603239,11.053844,18.33333333
2011,18.16666667,5.166666667,7.355007,10.33333333,11.58333333,12.452886,10.454711,6.583333333
2012,14.511749,16.888204,15.5,10.369838,7.407027,11.97148,16.33333333,6.5
2013,21.819644,17.58333333,21.819644,5.203627,7.416666667,16.940109,13.5,5.333333333
2014,12.497262,13.66666667,9.416666667,11,17.83333333,9.083333333,12.452886,15.41666667
2015,18.654688,14.75,14.16666667,18.832648,13.58333333,8.784166,17.137577,18.202943
2016,7.666666667,3.25,18.66666667,14.233059,5.166666667,11.286675,17.91666667,14.66666667
2017,12.83333333,11.91666667,10.369838,18.5,7.25,14.91666667,16.33333333,5
2018,5.819644,17.717773,4.666666667,7.416666667,11.41666667,14.320214,16.41666667,7.416666667
2019,7.407027,14.117955,11.16666667,10.75,16.157198,15.83333333,16.25,19.83333333
2020,5.666666667,4.25,16.33333333,5.666666667,3.833333333,9.028405,21.819644,7.666666667
2021,5.416666667,15.16666667,14.906456,11.75,17.83333333,14.117955,15.16666667,11.16666667
2022,4.333333333,3.666666667,13.08333333,16.124914,11.83333333,11.552133,20.41666667,7.666666667
2023,9.759297,15.336413,7.013347,16.349418,7.853524,10.454711,19.207734,19.66666667
2024,19,10.16666667,18.5,10.172256,19.41666667,9.083333333,21.216746,5
2025,5.189368,12.5,7.5,10.83333333,16.940109,20.58333333,13.430869,5.333333333
2026,20.274811,14.33333333,11.16666667,9.58955,19,12.75,19.5,14.233059
2027,17.41666667,6.166666667,17.717773,4.416666667,13.66666667,14.5,5.083333333,15.029774
2028,12,11.97148,17.137577,10.41666667,3.5,3.5,12.83333333,12.765229
2029,9.572781,11.467259,13.83333333,18.58333333,16.888204,19.58333333,4.083333333,16.962126
2030,5.333333333,9.5,17.58333333,13.663586,12.452886,20.33333333,6.166666667,4.666666667
2031,17.83333333,21.41666667,19.33333333,8.416666667,9.58955,19.204882,20.25,15.33333333
2032,18.5,3.5,7.401893,10.25,6,8.666666667,9.75,15.336413
2033,9.666666667,20.41666667,5.166666667,17.137577,13.430869,5.75,18.202943,17.989276
2034,6.416666667,14.117955,3.083333333,17.91666667,18.090691,17,15.33333333,8.166666667
2035,12.41666667,7.407027,4.333333333,20.274811,11.5,4.75,14.906456,19.204882
2036,11.5,5.189368,13.66666667,19.08333333,7.833333333,8.25,17.603239,19.08333333
2037,14.91666667,7.833333333,17.569815,3,17.235911,13.33333333,18.339265,5.333333333
2038,10.5,12.5,17.603239,16.75,5.203627,12.16666667,16.58333333,11.333675
2039,15.730663,10.33333333,10.454711,18.08333333,11.229066,7.407027,13.83333333,10.25
2040,6.666666667,16.124914,10.793862,11.333675,3,20.274811,20.66666667,18.66666667
2041,8.416666667,11,5.416666667,17.526123,7.70819,11.16666667,10.5,5.583333333
2042,20.16666667,13.895847,21.41666667,5.55624,15.747091,9.833333333,10.75,8
2043,10.91666667,11.057152,7.25,20.157768,9.75,15.58333333,20.33333333,21
2044,11.66666667,16.365845,21.216746,14.5,16,16.940109,7.75,10.172256
2045,12.765229,12.83333333,12.33333333,5.819644,9.416666667,9.25,10.172256,7.666666667
2046,13.08333333,10.66666667,7.416666667,16.75,18.832648,9.583333333,10.104266,5.416666667
2047,12.08333333,8.784166,18.202943,12.91666667,21.5,13,17.556696,5.416666667
2048,19.08333333,13.895847,3.416666667,15.730663,10.369838,7.401893,10.66666667,15.336413
2049,13.663586,19.204882,15.747091,4.666666667,21.16666667,17.58333333,20.33333333,17.91666667
2050,9.5,9.083333333,14.5,7.013347,17.526123,17.137577,5.203627,3.833333333
2051,17.41666667,11.97148,10.83333333,3.333333333,5.916666667,12.497262,15.779374,13
2052,16.365845,21,6.25,8.25,5.55624,5.5,13.08333333,11.467259
2053,9.333333333,7.5,21.222792,19.25,11.41666667,11.787702,9.028405,17.795003
2054,17.569815,8.666666667,7.768879,20.25,16.75,10.33333333,21.222792,13.66666667
2055,10.104266,11.25,20.274811,3.333333333,7.583333333,3.666666667,18.339265,18.202943
2056,10.83333333,11.75,15.393908,9.166666667,9.25,16.365845,4.666666667,13.381473
2057,9.75,19.25,15.779374,11.053844,3.5,21,11.41666667,4.416666667
2058,17.235911,10.5,13.83333333,17.235911,10.75,11.467259,20,19.08333333
2059,17.717773,12.765229,4.666666667,15.83333333,13.66666667,19.41666667,10.454711,14.91666667
2060,17.717773,20.33333333,12,5.189368,5.189368,21.41666667,14.58333333,10.25
2061,21,9.583504,15.25,8.784166,8,6.416666667,17.556696,20.41666667
2062,13.66666667,15.393908,14.75,14.33333333,20.58333333,13.33333333,13.5,4.083333333
2063,4.583333333,4.583333333,10.172256,11.5,20.75,16.157198,20.66666667,5.55624
2064,8.583333333,13.663586,5.25,10.25,4.333333333,15.33333333,13.66666667,10.91666667
2065,15.58333333,17.989276,19.5,19.89984,11.229066,19.204882,17.603239,5.416666667
2066,21.16666667,10.25,13.506958,21.16666667,16.157198,19.5,7.833333333,11.75
2067,5.5,15.16666667,11.25,5.660848,5.189368,4.333333333,21.216746,9.759297
2068,11.41666667,7.768879,8.488478,12.75,14.16666667,11.467259,13.75,9.416666667
2069,5.75,7.166666667,8.488478,15.33333333,15.83333333,13.91666667,11.5,5.666666667
2070,12.08333333,9.75,20.274811,8.166666667,17.137577,16.25,12.33333333,15.25
2071,7.25,9.028405,9.166666667,11.66666667,5.75,9.75,11.97148,5.819644
2072,12.452886,12.08333333,17.25,12,20.75,16.41666667,20.41666667,5.166666667
2073,3,10.41666667,4.333333333,10.75,15.83333333,20.08333333,17.526123,5.416666667
2074,8.583333333,5.583333333,21,7,19.58333333,15.33333333,20.274811,15.747091
2075,3.833333333,9.333333333,12.91666667,16.41666667,7.333333333,20.83333333,13,5.666666667
2076,11.5,9.58955,11.552133,7.25,19.207164,14.16666667,9.583333333,12.33333333
2077,21.222792,16.25,10.25,19,15.987451,14.33333333,6.561031,8
2078,14.963951,11.5,10.83333333,12.41666667,10.454711,17.556696,3.083333333,16.962126
2079,4.833333333,9.58955,19.66666667,4.583333333,17.83333333,6.666666667,19.66666667,15.029774
2080,9.916666667,10.33333333,14.75,14.511749,12.41666667,7.70819,17.526123,14.33333333
2081,20.83333333,17.717773,9.583333333,17.717773,14.320214,4.333333333,17.795003,15.029774
2082,21.41666667,12.765229,11.17488,9.583504,14.233059,13.33333333,20.16666667,15.41666667
2083,9.633013,15.5,9.75,18.202943,20.58333333,6.583333333,3.583333333,15.33333333
2084,7.25,9.583333333,11,6.561031,8.583333333,16.365845,11.66666667,21.222792
2085,18.090691,15.747091,12.41666667,9.436344,13.91666667,15.66666667,6.583333333,20.33333333
2086,6.416666667,7.666666667,19,20.08333333,4.083333333,12.59263,11.17488,5.487793
2087,18.08333333,4.666666667,10.83333333,12.58333333,17.603239,11.467259,17.795003,4.833333333
2088,14.75,11.25,9.5,9.58955,17.83333333,16.365845,9.833333333,4.416666667
2089,14.25,21,16.940109,8.833333333,10.33333333,19.5,16.962126,14.117955
2090,10.66666667,9,13.33333333,3.333333333,15.75,9.583333333,9.083333333,10.66666667
2091,10.66666667,12.5,10.33333333,16.888204,11.97148,7.407027,14.963951,19
2092,6.166666667,5.416666667,9.583333333,7.365959,19.58333333,17.91666667,11.5,13.895847
2093,15.33333333,15.66666667,12.16666667,17.83333333,19.58333333,19.66666667,14.75,7.166666667
2094,9.666666667,7.833333333,7.355007,16.124914,18.654688,5.666666667,19.08333333,11.467259
2095,11.16666667,7.365959,5.55624,19.207734,16,4.25,18.5,14.511749
2096,12.497262,5.833333333,20.75,17.603239,12.497262,3.083333333,11,11.5
2097,12.08333333,11.97148,14.91666667,6.916666667,14.963951,17.75,15.5,8.583333333
2098,9.333333333,8,17.25,15.83333333,6.561031,11.97148,10.104266,16.08333333
2099,18.33333333,4.416666667,16.962126,10.454711,20.25,7.25,5.55624,14.25
2100,9.436344,9.5,9.572781,7.75,21.222792,12.452886,17.58333333,18.66666667
2101,13.33333333,8.166666667,16,15.029774,12.75,11,15.730663,15.75
2102,11.58333333,9.028405,14.58333333,13.91666667,18.5,10.369838,14.117955,7.75
2103,11.286675,7.583333333,19.33333333,15.16666667,11.180355,11.286675,20.83333333,11.467259
2104,12.25,3,11.41666667,14.233059,16.41666667,11.229066,19.25,9.166666667
2105,8.666666667,14.320214,9.083333333,18.33333333,16.124914,16.157198,12.91666667,20.58333333
2106,20.274811,21,21.16666667,8.784166,16.365845,15.16666667,12.33333333,19.207734
2107,17.526123,11.333675,17.75,5,8.488478,13,11.17488,17.795003
2108,5.25,16.25,19.41666667,13.381473,17.115902,15.5,4.333333333,8
2109,17.41666667,20.157768,5.75,5.666666667,9.759297,10.172256,7.70819,20.16666667
2110,7.532968,19.204882,9.333333333,19.08333333,13.08333333,6.916666667,19.204882,10
2111,9.833333333,11.467259,9.75,6.666666667,8.166666667,11.552133,6.583333333,3.5
2112,17.83333333,11.91666667,19.5,13.381473,7.666666667,10.369838,7.853524,9.583504
2113,4.833333333,4.666666667,10.16666667,10.83333333,11.91666667,5.660848,20.877823,15.16666667
2114,5.198037,10.16666667,19.207734,11.286675,17.603239,16.41666667,16.888204,11.057152
2115,9.916666667,5.083333333,7.401893,14.33333333,15.83333333,4.333333333,12.83333333,17.556696
2116,20.66666667,21.222792,11.053844,14.320214,7.768879,19.89984,15,12.59263
2117,7.583333333,10.104266,8.75,16.940109,10.41666667,8.784166,12.75,7
2118,13.506958,3.333333333,8,17.58333333,19.33333333,21.5,14.75,14.5
2119,7.583333333,14.33333333,20.274811,16.962126,16.58333333,20.33333333,17,8.75
2120,12.58333333,4.833333333,12.452886,13,8.583333333,11.787702,16.888204,10.75
2121,15.393908,10.369838,16.365845,11.787702,20,15,19.204882,18.33333333
2122,10.58333333,17.603239,12.58333333,3.666666667,11.97148,6.916666667,19.25,15.5
2123,9.25,11.41666667,14.08333333,5.666666667,18.5,7.833333333,11.41666667,11.286675
2124,4.916666667,20.25,17.25,20.877823,17.569815,16.888204,10.41666667,5.666666667
2125,21.5,21.819644,6,20.58333333,8.25,12.41666667,17.569815,15.08333333
2126,9.833333333,19,10.104266,8.166666667,19.83333333,3,3.666666667,19.08333333
2127,11.41666667,7.401893,9.75,13.58333333,9.416666667,11.057152,3.666666667,16.940109
2128,3.5,3,15.75,6.561031,15.5,6.416666667,9.58955,7.75
2129,19,16.940109,9.572781,20.83333333,5.25,13.5,20.41666667,10.369838
2130,18.08333333,9.5,12.075062,18.202943,7.532968,17.526123,15.08333333,9.333333333
2131,16.940109,14.83333333,7.166666667,19.89984,12.5,12.33333333,9.58955,10.91666667
2132,17.137577,20.33333333,7,6,12.5,18.58333333,7.25,14.33333333
2133,10.75,20,8.833333333,6.5,11.057152,14.66666667,19.41666667,9.916666667
2134,5.416666667,15.08333333,13.663586,20.157768,9.5,8.784166,15.779374,10.58333333
2135,9.028405,21.16666667,18.08333333,4.833333333,10.25,14.83333333,21.819644,5.833333333
2136,5.833333333,4.25,7.333333333,3.5,8.784166,7.768879,5.166666667,3.583333333
2137,17.137577,11.25,7.333333333,5.75,3.25,15.83333333,8.666666667,13.663586
2138,11.180355,20,4.25,4.833333333,20.41666667,21.5,16.888204,14.906456
2139,5.198037,16.58333333,4.833333333,17.556696,5.819644,15.66666667,11.33333333,8.488478
2140,13.430869,11.286675,16.962126,15.33333333,11.229066,18.090691,9.333333333,11.16666667
2141,19.25,14.83333333,18.08333333,5.75,8.583333333,7,11.467259,8.583333333
2142,21,4.583333333,4.75,8.25,5.25,15.25,15.779374,14.963951
2143,6.561031,20.274811,13.506958,14.117955,9.028405,11.552133,15.336413,17.25
2144,15.83333333,7.365959,20.41666667,21,12,14.83333333,11.5,15.987451
2145,7.166666667,17.989276,7.666666667,12.075062,11.97148,9.416666667,8.75,8.166666667
2146,7.583333333,17.75,12.075062,17.526123,11.057152,17.115902,9.25,20
2147,5.083333333,19.83333333,12.91666667,7.833333333,8.416666667,6.666666667,8.166666667,5.166666667
2148,19.207734,6.916666667,15.5,9.759297,11.66666667,7.100387,7.355007,5.832762
2149,4.75,5.660848,17.91666667,18.090691,17,13.66666667,7,20.33333333
2150,11.25,21.41666667,7.768879,6.583333333,3.416666667,21,5.5,15.58333333
2151,10.369838,8.75,10.83333333,9.166666667,9.75,12.58333333,18.66666667,14.83333333
2152,7.333333333,14.233059,7.355007,5.203627,3.583333333,19.83333333,14.511749,21.5
2153,15.987451,5.832762,7.25,7.853524,17.83333333,5.832762,17.556696,4.083333333
2154,14,4.083333333,3,11.552133,17.41666667,7.416666667,6.5,10.58333333
2155,5.203627,7.768879,4.416666667,7.5,18.090691,10.369838,15.029774,12.5
2156,6.561031,14.5,19.207164,9.436344,9.666666667,13.5,7.833333333,9.25
2157,11.41666667,5.189368,14.16666667,3.583333333,14.511749,16.962126,10.58333333,14
2158,9.166666667,21.41666667,13.83333333,6.25,15.41666667,4.583333333,11.75,13.506958
2159,17.235911,10.369838,20.33333333,7.583333333,12.33333333,17.526123,6.561031,9.75
2160,3.5,20,9.333333333,11.83333333,4.583333333,11.229066,14,5.5
2161,17.83333333,13.83333333,14.117955,12.83333333,8.784166,7.75,11.41666667,21.5
2162,15.83333333,18.58333333,16.41666667,10.454711,15.5,12.83333333,11.91666667,5.203627
2163,5,12.16666667,8.166666667,10.104266,15.25,3.583333333,18.08333333,14.906456
2164,20.877823,13.895847,17.58333333,9.833333333,5.55624,9.75,13.430869,9.583504
2165,10.25,9.58955,14.25,9.633013,5.833333333,5.203627,14.320214,11.91666667
2166,10.33333333,17.526123,12.91666667,14.58333333,6.916666667,20.25,10.75,15
2167,17.717773,14.66666667,19.25,9.75,8.5,9,18.5,12.41666667
2168,8.5,8.25,13.5,14,13.83333333,18.08333333,5.416666667,5.166666667
2169,14.33333333,5.25,10.16666667,12.25,20.41666667,5.55624,7.70819,5.832762
2170,9.333333333,8.25,5.166666667,8.416666667,16.41666667,19.207164,14.75,9.916666667
2171,11.286675,5.583333333,9.75,15.83333333,15.987451,16.888204,15.987451,15.41666667
2172,9.25,13.58333333,5.916666667,11.053844,11.83333333,11.97148,6.416666667,8.25
2173,21.222792,18.33333333,7.407027,9.75,4.416666667,17.569815,13,17.603239
2174,6,18.654688,13.506958,12.75,11.91666667,15.75,3.083333333,15
2175,13.83333333,5.25,5.666666667,5.189368,7.365959,10.83333333,17.795003,7.100387
2176,12.75,13.381473,17.235911,5.819644,18.66666667,17,11.053844,10.83333333
2177,4.916666667,4.833333333,12.59263,15.16666667,11.83333333,13.08333333,13.895847,11.16666667
2178,10.75,13.663586,13.08333333,7.333333333,11.180355,11.41666667,6.416666667,7.25
2179,9.25,7.768879,3.666666667,21.41666667,9.416666667,7.768879,17.717773,13.430869
2180,11.83333333,21.5,5.660848,16,9.572781,17.58333333,11.97148,5.832762
2181,5.189368,7.666666667,14.58333333,10.91666667,15.66666667,10.25,12.75,10.104266
2182,14.58333333,17.41666667,21.222792,14.5,5.189368,11.75,11.333675,15.747091
2183,20.08333333,12.08333333,9.833333333,9.916666667,6.561031,14.75,15.779374,13.91666667
2184,17.603239,14.91666667,16.888204,8.784166,6.416666667,5.833333333,16.940109,13.75
2185,8.75,17.58333333,4.916666667,14.16666667,15.5,5.203627,14.906456,3.666666667
2186,11.25,19.89984,14.83333333,18.5,3.083333333,10.16666667,10.75,13.5
2187,4.333333333,14.33333333,6.5,6.5,5.189368,5.819644,17.91666667,10.66666667
2188,5.189368,21.5,5.083333333,12.075062,15.33333333,15.58333333,18.654688,14.511749
2189,7.401893,3,10.454711,10.33333333,12.075062,4.416666667,11.41666667,5.916666667
2190,12.91666667,3,10.25,12.765229,13.895847,10.75,20,5.333333333
2191,12.25,14.33333333,13.58333333,20.25,5.832762,21.216746,8.25,15.987451
2192,15.987451,18.33333333,19.207734,4.083333333,11.180355,9.028405,12.59263,9
2193,16.33333333,21.5,3,16.940109,6.666666667,5.75,15.83333333,5.083333333
2194,11.25,8.833333333,10.58333333,20.33333333,14.320214,15.58333333,3.583333333,18.08333333
2195,15.5,18.08333333,17.526123,10,12,14.511749,8.25,21
2196,17,11.180355,4.833333333,9.833333333,17.58333333,17.91666667,10.172256,7.013347
2197,7.100387,11.58333333,19.207734,19.41666667,10.172256,9.333333333,5.203627,13.91666667
